,Unnamed: 0,Location,Day,month,dayhalf,age,First F,First M,Female count,Male count,Gender,crime type
3126,4020,Karkala,5.0,3.0,0.0,70.0,1,0,1,0,1,Missing case
3127,4021,Udupi,6.0,3.0,0.0,49.0,1,0,1,0,1,Other case
3128,4022,Kundapur,6.0,3.0,1.0,,1,0,3,0,1,Other case
3129,4023,Sirva,4.0,3.0,1.0,42.0,1,0,2,0,1,Accident case
3130,4024,Byndoor,5.0,3.0,0.0,26.0,0,1,0,6,0,Theft case
3131,4025,Kollur,5.0,3.0,1.0,68.0,0,0,0,1,2,Other case
3132,4026,Karkala,5.0,3.0,0.0,31.0,0,0,0,0,2,Accident case
3133,4028,Udupi,5.0,3.0,0.0,85.0,1,0,2,0,1,Accident case
3134,4030,Udupi,4.0,3.0,0.0,,0,0,0,0,2,Other case
3135,4031,Udupi,3.0,3.0,1.0,69.0,0,0,0,0,2,Other case
3136,4032,Kundapur,6.0,4.0,1.0,49.0,1,0,1,0,1,Accident case
3137,4036,Byndoor,5.0,4.0,1.0,,0,0,2,1,2,Accident case
3138,4037,Kundapur,,,1.0,,0,0,0,0,2,Accident case
3139,4038,Udupi,,,0.0,,1,0,2,1,1,Accident case
3140,4039,Shankaranarayana,,,0.0,35.0,0,0,0,1,2,Other case
3141,4040,Udupi,6.0,4.0,1.0,38.0,0,0,1,2,2,Other case
3142,4041,Udupi,6.0,4.0,0.0,30.0,1,0,1,1,1,Accident case
3143,4042,Udupi,5.0,4.0,0.0,,1,0,1,0,1,Accident case
3144,4045,Hiriyadka,4.0,3.0,0.0,32.0,0,1,1,6,0,Other case
3145,4046,Kundapur,5.0,4.0,0.0,23.0,0,0,1,4,2,Other case
3146,4047,Udupi,5.0,4.0,1.0,35.0,1,0,4,0,1,Accident case
3147,4048,Shankaranarayana,5.0,4.0,1.0,51.0,0,1,1,1,0,Jugari case
3148,4049,Kundapur,5.0,4.0,1.0,,1,0,2,1,1,Jugari case
3149,4050,Kundapur,5.0,4.0,,,1,0,2,1,1,Jugari case
3150,4051,Udupi,3.0,4.0,0.0,34.0,1,0,2,5,1,Other case
3151,4052,Kota,4.0,4.0,0.0,55.0,0,0,0,1,2,Accident case
3152,4053,Sirva,3.0,4.0,1.0,48.0,1,0,1,0,1,Accident case
3153,4055,Kundapur,4.0,11.0,0.0,40.0,0,0,6,3,2,Other case
3154,4056,Udupi,4.0,4.0,1.0,44.0,0,0,0,0,2,Other case
3155,4057,Kundapur,3.0,4.0,1.0,65.0,0,0,0,2,2,Other case
3156,4058,Kundapur,3.0,4.0,1.0,49.0,0,1,1,2,0,Other case
3157,4059,Udupi,,,0.0,86.0,0,0,0,2,2,Other case
3158,4061,Kota,3.0,4.0,1.0,28.0,1,0,6,2,1,Other case
3159,4062,Udupi,3.0,4.0,1.0,9.0,1,0,5,1,1,Accident case
3160,4063,Sirva,6.0,3.0,,65.0,1,0,1,0,1,Other case
3161,4066,Udupi,3.0,4.0,1.0,26.0,0,0,0,1,2,Other case
3162,4067,Manipal,5.0,3.0,0.0,,1,0,1,0,1,Other case
3163,4068,Kundapur,2.0,4.0,1.0,29.0,0,0,0,0,2,Other case
3164,4069,Udupi,2.0,4.0,0.0,29.0,1,0,1,0,1,Other case
3165,4070,Amasebailu,2.0,4.0,0.0,21.0,1,0,4,2,1,Accident case
3166,4073,Udupi,2.0,4.0,,1.0,1,0,1,0,1,Other case
3167,4074,Udupi,2.0,4.0,1.0,48.0,1,0,2,2,1,Other case
3168,4075,Kundapur,2.0,4.0,1.0,,1,0,1,0,1,Accident case
3169,4076,Udupi,,,0.0,52.0,0,0,0,0,2,Other case
3170,4077,Kota,,,1.0,,0,0,0,2,2,Other case
3171,4079,Kundapur,2.0,4.0,0.0,35.0,0,0,0,0,2,Accident case
3172,4080,Shankaranarayana,,,0.0,,1,0,1,0,1,Accident case
3173,4081,Byndoor,1.0,4.0,0.0,39.0,1,0,2,1,1,Accident case
3174,4082,Sirva,2.0,4.0,1.0,,0,0,0,0,2,Accident case
3175,4085,Kundapur,2.0,4.0,0.0,58.0,1,0,3,4,1,Violence Act in case
3176,4086,Kollur,2.0,4.0,1.0,29.0,1,0,2,1,1,Violence Act in case
3177,4087,Kundapur,2.0,4.0,1.0,45.0,0,0,1,1,2,Violence Act in case
3178,4088,Kundapur,2.0,4.0,0.0,,0,0,0,0,2,Accident case
3179,4091,Byndoor,1.0,4.0,1.0,,0,0,1,3,2,Other case
3180,4092,Udupi,0.0,4.0,0.0,29.0,1,0,4,5,1,Accident case
3181,4093,Udupi,1.0,4.0,0.0,36.0,1,0,2,2,1,Accident case
3182,4094,Udupi,1.0,4.0,0.0,18.0,0,0,2,1,2,Accident case
3183,4095,Kota,0.0,4.0,0.0,47.0,1,0,1,2,1,Accident case
3184,4096,Kundapur,6.0,4.0,1.0,35.0,1,0,2,1,1,Accident case
3185,4101,Udupi,1.0,4.0,,,0,0,0,0,2,Other case
3186,4102,Hebri,0.0,4.0,0.0,43.0,1,0,1,2,1,Missing case
3187,4103,Hiriyadka,0.0,4.0,1.0,,1,0,1,0,1,Jugari case
3188,4104,Udupi,0.0,4.0,0.0,35.0,0,0,2,1,2,Accident case
3189,4105,Udupi,0.0,4.0,0.0,32.0,1,0,4,2,1,Accident case
3190,4106,Udupi,0.0,4.0,0.0,1.0,1,0,1,0,1,Jugari case
3191,4107,Kundapur,0.0,4.0,0.0,30.0,0,0,1,3,2,Jugari case
3192,4108,Sirva,0.0,4.0,1.0,35.0,1,0,1,2,1,Jugari case
3193,4109,Udupi,,,0.0,,1,0,2,0,1,Jugari case
3194,4111,Kollur,6.0,4.0,1.0,43.0,0,0,0,0,2,Other case
3195,4112,Shankaranarayana,6.0,4.0,0.0,37.0,0,0,0,0,2,Other case
3196,4113,Udupi,,,0.0,43.0,0,0,3,5,2,Other case
3197,4114,Udupi,5.0,4.0,1.0,1.0,0,0,0,2,2,Other case
3198,4115,Kota,5.0,4.0,0.0,29.0,1,0,2,1,1,Accident case
3199,4116,Karkala,1.0,4.0,0.0,46.0,1,0,1,0,1,Theft case
3200,4117,Sirva,5.0,4.0,1.0,27.0,0,0,0,1,2,Other case
3201,4118,Kollur,6.0,4.0,0.0,,1,0,1,0,1,Other case
3202,4119,Shankaranarayana,5.0,4.0,0.0,42.0,0,0,0,0,2,Accident case
3203,4120,Byndoor,4.0,4.0,1.0,53.0,1,0,3,0,1,Accident case
3204,4122,Kundapur,5.0,4.0,1.0,57.0,1,0,2,0,1,Jugari case
3205,4123,Kundapur,5.0,4.0,1.0,34.0,1,0,1,0,1,Jugari case
3206,4124,Karkala,0.0,4.0,0.0,33.0,0,0,0,0,2,Other case
3207,4125,Kollur,3.0,7.0,0.0,35.0,1,0,2,2,1,Other case
3208,4126,Udupi,4.0,4.0,1.0,39.0,0,0,0,0,2,Other case
3209,4127,Kundapur,3.0,5.0,1.0,30.0,0,0,0,2,2,Accident case
3210,4128,Manipal,2.0,3.0,0.0,,1,0,3,2,1,Accident case
3211,4130,Manipal,6.0,4.0,1.0,,1,0,1,1,1,Missing case
3212,4132,Udupi,2.0,4.0,0.0,43.0,0,1,3,6,0,Other case
3213,4133,Udupi,3.0,5.0,0.0,35.0,1,0,1,2,1,Other case
3214,4134,Udupi,2.0,4.0,0.0,30.0,0,0,0,0,2,Other case
3215,4135,Udupi,3.0,5.0,1.0,28.0,1,0,3,0,1,Other case
3216,4136,Udupi,3.0,5.0,0.0,28.0,1,0,5,2,1,Accident case
3217,4137,Hebri,1.0,4.0,0.0,25.0,1,0,2,3,1,Accident case
3218,4140,Kota,1.0,4.0,1.0,39.0,0,0,0,0,2,Accident case
3219,4141,Byndoor,1.0,4.0,0.0,,1,0,1,0,1,Accident case
3220,4142,Sirva,0.0,4.0,1.0,55.0,1,0,1,0,1,Missing case
3221,4143,Kundapur,1.0,4.0,,26.0,1,0,2,1,1,Other case
3222,4144,Kundapur,1.0,4.0,0.0,20.0,0,1,1,2,0,Other case
3223,4145,Udupi,1.0,4.0,1.0,52.0,0,0,1,1,2,Accident case
3224,4146,Kota,0.0,4.0,0.0,30.0,1,0,2,0,1,Accident case
3225,4149,Kota,5.0,3.0,0.0,35.0,0,1,2,1,0,Missing case
3226,4150,Udupi,0.0,4.0,1.0,48.0,1,0,1,1,1,
3227,4151,Karkala,1.0,10.0,0.0,1.0,0,1,0,2,0,
3228,4152,Byndoor,2.0,4.0,0.0,50.0,1,0,3,3,1,
3229,4153,Udupi,0.0,4.0,1.0,42.0,0,0,2,2,2,Accident case
3230,4154,Kundapur,0.0,4.0,1.0,,0,0,0,0,2,Accident case
3231,4155,Karkala,1.0,4.0,1.0,59.0,0,0,0,2,2,Accident case
3232,4156,Kota,1.0,4.0,0.0,25.0,1,0,1,0,1,Jugari case
3233,4157,Kota,1.0,4.0,0.0,43.0,1,0,1,0,1,Jugari case
3234,4158,Kota,1.0,4.0,1.0,43.0,1,0,1,0,1,Jugari case
3235,4160,Kollur,1.0,4.0,0.0,19.0,1,0,1,0,1,Other case
3236,4161,Kollur,0.0,4.0,1.0,23.0,1,0,1,1,1,Accident case
3237,4162,Kundapur,6.0,4.0,0.0,28.0,1,0,3,1,1,Accident case
3238,4163,Hebri,6.0,4.0,,45.0,0,1,2,4,0,Accident case
3239,4164,Udupi,1.0,4.0,0.0,42.0,1,0,3,2,1,Accident case
3240,4165,Kundapur,1.0,4.0,0.0,,0,0,0,0,2,Accident case
3241,4166,Udupi,0.0,4.0,0.0,36.0,1,0,3,0,1,Accident case
3242,4167,Udupi,0.0,4.0,0.0,58.0,1,0,3,1,1,Accident case
3243,4168,Karkala,1.0,4.0,,34.0,1,0,3,0,1,Accident case
3244,4171,Byndoor,0.0,4.0,0.0,30.0,0,0,0,0,2,Accident case
3245,4172,Kundapur,0.0,4.0,0.0,40.0,0,0,1,1,2,Accident case
3246,4173,Udupi,0.0,4.0,0.0,60.0,1,0,3,2,1,Other case
3247,4174,Kota,0.0,4.0,0.0,30.0,0,0,1,2,2,Accident case
3248,4175,Udupi,0.0,4.0,,55.0,1,0,1,1,1,Theft case
3249,4176,Udupi,6.0,4.0,1.0,,0,1,3,1,0,
3250,4177,Udupi,6.0,4.0,1.0,27.0,0,0,2,2,2,
3251,4178,Udupi,5.0,4.0,1.0,23.0,1,0,2,1,1,Accident case
3252,4179,Udupi,0.0,11.0,0.0,57.0,1,0,1,6,1,Other case
3253,4180,Udupi,0.0,5.0,0.0,28.0,1,0,2,1,1,Accident case
3254,4181,Kota,0.0,5.0,1.0,50.0,0,0,0,2,2,Theft case
3255,4185,Udupi,1.0,5.0,1.0,34.0,1,0,1,0,1,Accident case
3256,4186,Manipal,1.0,5.0,,,0,0,0,0,2,Accident case
3257,4187,Udupi,6.0,5.0,1.0,44.0,1,0,2,0,1,Missing case
3258,4188,Manipal,1.0,5.0,0.0,55.0,0,0,0,2,2,Theft case
3259,4189,Udupi,1.0,5.0,1.0,24.0,0,0,3,1,2,Other case
3260,4190,Udupi,2.0,5.0,1.0,32.0,1,0,1,0,1,Other case
3261,4191,Kundapur,6.0,5.0,1.0,,1,0,1,0,1,Accident case
3262,4192,Udupi,5.0,5.0,1.0,,1,0,1,0,1,Accident case
3263,4195,Shankaranarayana,6.0,5.0,0.0,35.0,0,0,0,0,2,Accident case
3264,4198,Udupi,,,0.0,,1,0,2,2,1,Theft case
3265,4199,Udupi,0.0,5.0,0.0,3.0,1,0,7,0,1,Jugari case
3266,4200,Hiriyadka,6.0,5.0,0.0,,0,0,0,0,2,Other case
3267,4203,Karkala,5.0,5.0,1.0,25.0,0,1,0,1,0,Accident case
3268,4204,Kundapur,5.0,5.0,1.0,47.0,1,0,2,0,1,Accident case
3269,4205,Hiriyadka,5.0,5.0,0.0,44.0,1,0,2,0,1,Accident case
3270,4206,Hebri,5.0,5.0,0.0,45.0,0,0,0,0,2,Accident case
3271,4207,Kundapur,6.0,5.0,0.0,38.0,1,0,2,0,1,Accident case
3272,4209,Udupi,3.0,4.0,0.0,38.0,0,0,0,0,2,Other case
3273,4210,Kundapur,2.0,4.0,0.0,,1,0,1,1,1,Other case
3274,4211,Kundapur,2.0,4.0,0.0,,1,0,1,1,1,Other case
3275,4212,Kundapur,2.0,4.0,0.0,,1,0,1,0,1,Other case
3276,4213,Byndoor,5.0,5.0,1.0,,0,0,0,0,2,Other case
3277,4214,Udupi,4.0,5.0,0.0,64.0,1,0,2,0,1,Accident case
3278,4215,Kundapur,4.0,5.0,0.0,30.0,0,0,0,0,2,Accident case
3279,4217,Byndoor,5.0,5.0,0.0,31.0,1,0,2,7,1,Other case
3280,4218,Udupi,4.0,5.0,1.0,38.0,1,0,3,2,1,Other case
3281,4219,Udupi,5.0,5.0,0.0,21.0,1,0,3,0,1,Accident case
3282,4220,Karkala,4.0,5.0,1.0,59.0,1,0,1,0,1,Accident case
3283,4222,Sirva,3.0,5.0,0.0,49.0,1,0,1,2,1,Missing case
3284,4223,Udupi,4.0,5.0,1.0,62.0,1,0,1,2,1,Other case
3285,4224,Udupi,5.0,5.0,1.0,,1,0,2,1,1,Other case
3286,4225,Udupi,4.0,5.0,0.0,39.0,0,0,0,0,2,Other case
3287,4226,Udupi,3.0,5.0,0.0,27.0,0,0,0,1,2,Accident case
3288,4227,Udupi,3.0,5.0,0.0,18.0,1,0,1,1,1,Accident case
3289,4228,Udupi,4.0,5.0,0.0,45.0,0,0,1,1,2,Accident case
3290,4229,Udupi,4.0,5.0,0.0,34.0,1,0,5,0,1,Accident case
3291,4232,Udupi,,,0.0,35.0,1,0,1,0,1,Fraud case
3292,4233,Udupi,,,0.0,25.0,0,0,0,0,2,Fraud case
3293,4234,Udupi,,,0.0,38.0,0,0,0,0,2,Fraud case
3294,4235,Hebri,4.0,5.0,1.0,,0,0,0,0,2,Other case
3295,4236,Udupi,3.0,5.0,0.0,60.0,1,0,1,3,1,Other case
3296,4237,Udupi,4.0,5.0,1.0,28.0,0,0,1,1,2,Other case
3297,4238,Kundapur,5.0,5.0,1.0,,0,0,0,0,2,Jugari case
3298,4239,Hiriyadka,,,,52.0,0,0,0,0,2,Missing case
3299,4242,Udupi,5.0,5.0,1.0,,0,0,0,1,2,Other case
3300,4243,Karkala,6.0,6.0,0.0,29.0,0,0,1,2,2,Other case
3301,4244,Kota,6.0,6.0,0.0,27.0,1,0,5,1,1,Other case
3302,4245,Udupi,5.0,5.0,1.0,30.0,0,0,0,0,2,Jugari case
3303,4250,Manipal,5.0,5.0,1.0,,1,0,1,0,1,Other case
3304,4251,Kundapur,5.0,5.0,1.0,,0,0,0,0,2,Other case
3305,4252,Kundapur,0.0,3.0,1.0,42.0,0,0,4,3,2,Other case
3306,4254,Udupi,3.0,5.0,0.0,24.0,1,0,2,1,1,Missing case
3307,4255,Udupi,,,0.0,,0,0,0,0,2,
3308,4257,Byndoor,4.0,5.0,1.0,1.0,1,0,2,0,1,Other case
3309,4258,Udupi,3.0,5.0,1.0,37.0,0,1,0,2,0,Accident case
3310,4259,Byndoor,3.0,5.0,1.0,28.0,0,0,0,2,2,Accident case
3311,4260,Byndoor,3.0,5.0,0.0,21.0,0,0,0,3,2,Accident case
3312,4261,Kundapur,2.0,4.0,0.0,33.0,0,1,0,1,0,Other case
3313,4262,Sirva,3.0,11.0,0.0,,0,1,0,4,0,Other case
3314,4263,Udupi,,,,23.0,1,0,3,1,1,Accident case
3315,4264,Kaapu,,,0.0,,1,0,3,3,1,Other case
3316,4267,Udupi,3.0,5.0,0.0,30.0,1,0,2,0,1,Other case
3317,4268,Kundapur,2.0,5.0,1.0,31.0,0,0,0,0,2,Other case
3318,4269,Manipal,2.0,5.0,1.0,31.0,1,0,1,0,1,Other case
3319,4270,Byndoor,4.0,11.0,0.0,56.0,1,0,4,1,1,Other case
3320,4271,Kollur,,,1.0,36.0,1,0,1,1,1,Other case
3321,4272,Karkala,2.0,5.0,1.0,41.0,1,0,3,0,1,Accident case
3322,4273,Hiriyadka,2.0,5.0,1.0,79.0,1,0,1,0,1,Accident case
3323,4274,Udupi,6.0,5.0,1.0,55.0,1,0,4,1,1,Accident case
3324,4275,Udupi,2.0,5.0,0.0,,0,0,1,1,2,Accident case
3325,4276,Kundapur,1.0,5.0,0.0,10.0,1,0,2,0,1,Accident case
3326,4277,Udupi,1.0,5.0,0.0,65.0,1,0,2,1,1,Accident case
3327,4278,Hebri,0.0,5.0,1.0,39.0,1,0,8,2,1,Other case
3328,4279,Udupi,2.0,5.0,0.0,44.0,1,0,1,0,1,Other case
3329,4280,Udupi,1.0,5.0,0.0,35.0,1,0,3,0,1,Accident case
3330,4283,Udupi,1.0,5.0,0.0,,1,0,4,0,1,Other case
3331,4284,Udupi,1.0,5.0,1.0,52.0,0,0,0,1,2,Accident case
3332,4285,Byndoor,1.0,5.0,0.0,59.0,1,0,1,1,1,Accident case
3333,4286,Udupi,0.0,5.0,0.0,35.0,1,0,2,1,1,Accident case
3334,4287,Kota,0.0,5.0,0.0,58.0,1,0,1,0,1,Accident case
3335,4288,Karkala,1.0,5.0,0.0,31.0,0,0,5,2,2,Accident case
3336,4289,Kollur,0.0,5.0,1.0,38.0,0,0,0,0,2,Accident case
3337,4292,Kundapur,1.0,5.0,1.0,1.0,0,0,0,0,2,Jugari case
3338,4293,Kota,5.0,6.0,1.0,,0,0,0,2,2,Jugari case
3339,4294,Kota,5.0,6.0,1.0,,1,0,1,1,1,Jugari case
3340,4295,Kota,5.0,6.0,1.0,29.0,0,1,1,1,0,Accident case
3341,4296,Kundapur,5.0,6.0,1.0,45.0,0,0,0,0,2,Accident case
3342,4297,Kundapur,6.0,6.0,0.0,36.0,0,0,0,2,2,Other case
3343,4298,Sirva,4.0,6.0,1.0,55.0,0,1,2,3,0,Accident case
3344,4299,Udupi,5.0,6.0,1.0,47.0,1,0,1,0,1,Jugari case
3345,4300,Udupi,5.0,6.0,0.0,39.0,1,0,2,0,1,Jugari case
3346,4301,Byndoor,6.0,5.0,0.0,38.0,1,0,3,0,1,Other case
3347,4302,Udupi,,,0.0,,0,0,0,1,2,Other case
3348,4303,Hebri,3.0,6.0,1.0,76.0,0,0,0,1,2,Accident case
3349,4304,Manipal,4.0,6.0,1.0,,1,0,1,0,1,Accident case
3350,4305,Manipal,0.0,6.0,1.0,,0,0,2,4,2,Accident case
3351,4306,Byndoor,4.0,6.0,0.0,59.0,0,0,0,0,2,Other case
3352,4307,Udupi,6.0,5.0,0.0,28.0,1,0,7,17,1,Other case
3353,4308,Udupi,2.0,1.0,0.0,71.0,1,0,2,0,1,Other case
3354,4309,Karkala,4.0,6.0,1.0,62.0,1,0,1,0,1,Jugari case
3355,4310,Udupi,4.0,6.0,1.0,1.0,1,0,1,0,1,Jugari case
3356,4311,Udupi,4.0,6.0,1.0,1.0,1,0,1,0,1,Jugari case
3357,4312,Udupi,4.0,6.0,1.0,42.0,1,0,4,3,1,Accident case
3358,4313,Karkala,3.0,6.0,1.0,32.0,1,0,1,0,1,Accident case
3359,4314,Udupi,3.0,6.0,1.0,48.0,1,0,1,2,1,Missing case
3360,4315,Udupi,1.0,6.0,1.0,50.0,0,1,3,1,0,Theft case
3361,4316,Ajekar,4.0,6.0,1.0,42.0,0,0,0,0,2,Other case
3362,4317,Kundapur,,,0.0,22.0,0,0,0,1,2,Other case
3363,4318,Karkala,2.0,6.0,1.0,,1,0,2,0,1,Accident case
3364,4319,Udupi,3.0,6.0,1.0,65.0,1,0,2,1,1,Accident case
3365,4320,Byndoor,3.0,6.0,1.0,29.0,1,0,1,2,1,Other case
3366,4321,Kundapur,3.0,6.0,1.0,28.0,0,0,0,0,2,Other case
3367,4322,Karkala,3.0,6.0,1.0,,1,0,1,1,1,Accident case
3368,4325,Karkala,2.0,6.0,1.0,33.0,1,0,1,0,1,Accident case
3369,4326,Byndoor,2.0,6.0,1.0,35.0,1,0,2,1,1,Accident case
3370,4330,Byndoor,5.0,6.0,0.0,70.0,1,0,1,0,1,Theft case
3371,4331,Shankaranarayana,2.0,6.0,1.0,46.0,1,0,1,0,1,Jugari case
3372,4332,Kundapur,2.0,6.0,0.0,40.0,1,0,2,1,1,Jugari case
3373,4333,Udupi,1.0,6.0,1.0,,0,0,1,1,2,Accident case
3374,4334,Udupi,2.0,6.0,1.0,38.0,0,1,1,2,0,Accident case
3375,4335,Kundapur,2.0,6.0,0.0,42.0,0,0,0,0,2,Theft case
3376,4336,Udupi,1.0,5.0,,31.0,1,0,1,0,1,Other case
3377,4337,Ajekar,2.0,6.0,0.0,53.0,1,0,2,1,1,Other case
3378,4338,Kota,1.0,6.0,0.0,30.0,1,0,5,2,1,Other case
3379,4339,Udupi,0.0,6.0,1.0,52.0,1,0,5,1,1,Accident case
3380,4340,Kundapur,1.0,6.0,1.0,45.0,1,0,1,0,1,Accident case
3381,4341,Udupi,,,,64.0,0,0,0,0,2,Accident case
3382,4344,Udupi,1.0,6.0,0.0,,0,0,0,0,2,Other case
3383,4345,Kota,0.0,6.0,1.0,,0,0,0,3,2,Jugari case
3384,4347,Shankaranarayana,6.0,6.0,0.0,25.0,1,0,1,0,1,Accident case
3385,4348,Kundapur,0.0,6.0,0.0,38.0,1,0,1,1,1,Missing case
3386,4349,Udupi,0.0,6.0,1.0,33.0,1,0,1,0,1,Other case
3387,4350,Manipal,0.0,6.0,1.0,34.0,0,1,0,1,0,Other case
3388,4351,Kundapur,5.0,6.0,0.0,,0,0,0,1,2,Theft case
3389,4352,Karkala,3.0,6.0,,56.0,0,0,3,1,2,Missing case
3390,4355,Udupi,0.0,6.0,,,1,0,1,0,1,Jugari case
3391,4356,Kota,6.0,6.0,1.0,,1,0,1,1,1,Jugari case
3392,4357,Hebri,6.0,6.0,0.0,,0,0,0,2,2,Accident case
3393,4358,Manipal,,,1.0,,1,0,1,0,1,Accident case
3394,4359,Udupi,,,0.0,1.0,0,0,4,2,2,Jugari case
3395,4360,Kundapur,5.0,6.0,1.0,39.0,1,0,2,0,1,Accident case
3396,4361,Kollur,5.0,6.0,1.0,29.0,0,0,0,0,2,Accident case
3397,4362,Byndoor,5.0,6.0,0.0,23.0,0,0,1,1,2,Accident case
3398,4363,Kundapur,6.0,6.0,0.0,36.0,1,0,2,0,1,Accident case
3399,4367,Kundapur,0.0,6.0,0.0,48.0,0,0,1,1,2,Accident case
3400,4368,Manipal,5.0,6.0,0.0,1.0,1,0,2,0,1,Jugari case
3401,4369,Byndoor,5.0,6.0,1.0,53.0,1,0,2,0,1,Jugari case
3402,4370,Karkala,5.0,6.0,1.0,48.0,0,1,5,2,0,Other case
3403,4371,Kundapur,5.0,6.0,0.0,,1,0,2,2,1,Other case
3404,4372,Udupi,5.0,6.0,0.0,19.0,1,0,2,1,1,Accident case
3405,4373,Kota,3.0,6.0,1.0,46.0,0,0,0,1,2,Accident case
3406,4374,Kollur,4.0,6.0,1.0,42.0,1,0,1,0,1,Accident case
3407,4375,Udupi,0.0,6.0,0.0,37.0,0,1,1,1,0,Theft case
3408,4376,Byndoor,4.0,6.0,0.0,48.0,0,0,3,8,2,Other case
3409,4377,Sirva,4.0,6.0,0.0,27.0,1,0,2,0,1,Accident case
3410,4378,Udupi,3.0,6.0,,25.0,0,0,1,3,2,Accident case
3411,4379,Karkala,3.0,6.0,1.0,59.0,1,0,1,0,1,Accident case
3412,4380,Udupi,4.0,6.0,0.0,39.0,1,0,1,0,1,Other case
3413,4381,Byndoor,6.0,6.0,0.0,29.0,0,0,0,3,2,Accident case
3414,4383,Kundapur,6.0,6.0,1.0,28.0,0,0,1,2,2,Jugari case
3415,4384,Sirva,6.0,6.0,1.0,32.0,0,0,8,4,2,Jugari case
3416,4385,Udupi,6.0,6.0,1.0,38.0,1,0,2,3,1,Jugari case
3417,4386,Karkala,6.0,6.0,0.0,27.0,1,0,2,0,1,Accident case
3418,4387,Kota,5.0,6.0,0.0,39.0,1,0,3,1,1,Accident case
3419,4388,Hiriyadka,5.0,6.0,0.0,52.0,1,0,2,0,1,Accident case
3420,4389,Udupi,4.0,4.0,0.0,29.0,1,0,2,1,1,Other case
3421,4390,Kundapur,6.0,6.0,1.0,1.0,0,0,0,1,2,Other case
3422,4391,Hiriyadka,4.0,6.0,,20.0,0,1,0,3,0,Accident case
3423,4392,Udupi,4.0,6.0,0.0,42.0,1,0,4,4,1,Accident case
3424,4393,Udupi,5.0,3.0,0.0,38.0,1,0,1,1,1,Fraud case
3425,4395,Kota,4.0,6.0,1.0,35.0,1,0,2,0,1,Accident case
3426,4396,Kundapur,4.0,6.0,,14.0,1,0,1,0,1,Accident case
3427,4397,Udupi,4.0,6.0,,50.0,1,0,4,1,1,Accident case
3428,4398,Kota,4.0,6.0,1.0,52.0,1,0,1,0,1,Accident case
3429,4400,Byndoor,4.0,6.0,1.0,48.0,1,0,2,0,1,Other case
3430,4401,Hiriyadka,2.0,6.0,0.0,35.0,1,0,3,0,1,Other case
3431,4402,Udupi,4.0,6.0,1.0,33.0,0,0,0,0,2,Other case
3432,4403,Udupi,3.0,6.0,1.0,22.0,1,0,1,0,1,Accident case
3433,4404,Udupi,0.0,6.0,1.0,37.0,0,0,0,0,2,Accident case
3434,4405,Ajekar,1.0,6.0,0.0,36.0,1,0,2,0,1,Accident case
3435,4406,Kota,3.0,6.0,0.0,45.0,0,0,0,1,2,Theft case
3436,4407,Udupi,3.0,4.0,0.0,,0,0,0,1,2,Other case
3437,4408,Udupi,2.0,6.0,0.0,24.0,1,0,3,0,1,Other case
3438,4409,Udupi,3.0,6.0,1.0,22.0,1,0,1,0,1,Other case
3439,4410,Udupi,,,0.0,,1,0,4,0,1,Accident case
3440,4411,Karkala,2.0,6.0,1.0,40.0,0,0,0,0,2,Accident case
3441,4412,Udupi,2.0,6.0,,,0,0,0,0,2,Other case
3442,4414,Kundapur,2.0,6.0,0.0,29.0,0,0,0,2,2,Other case
3443,4415,Shankaranarayana,1.0,12.0,0.0,30.0,1,0,7,3,1,
3444,4416,Udupi,0.0,5.0,0.0,,1,0,4,5,1,Other case
3445,4417,Udupi,2.0,6.0,1.0,24.0,0,0,1,1,2,Other case
3446,4418,Udupi,2.0,6.0,0.0,,1,0,1,0,1,
3447,4419,Kundapur,3.0,5.0,0.0,24.0,0,0,1,3,2,
3448,4420,Manipal,6.0,6.0,1.0,,0,0,0,0,2,Other case
3449,4421,Kollur,2.0,6.0,0.0,53.0,0,0,2,6,2,Other case
3450,4422,Udupi,5.0,7.0,0.0,70.0,1,0,1,0,1,Other case
3451,4423,Kundapur,0.0,4.0,0.0,35.0,1,0,1,0,1,Other case
3452,4424,Hiriyadka,4.0,7.0,1.0,37.0,1,0,4,1,1,Other case
3453,4425,Byndoor,2.0,7.0,0.0,30.0,1,0,6,1,1,Accident case
3454,4426,Udupi,2.0,7.0,1.0,58.0,1,0,1,0,1,Accident case
3455,4428,Karkala,6.0,6.0,0.0,35.0,0,0,0,0,2,Theft case
3456,4429,Udupi,2.0,7.0,1.0,60.0,0,0,0,0,2,Theft case
3457,4430,Udupi,3.0,7.0,0.0,52.0,1,0,2,0,1,Other case
3458,4431,Kundapur,0.0,7.0,0.0,,0,0,0,1,2,Accident case
3459,4433,Udupi,2.0,7.0,0.0,43.0,1,0,1,2,1,Other case
3460,4434,Udupi,1.0,7.0,1.0,19.0,1,0,2,0,1,Other case
3461,4435,Byndoor,6.0,7.0,1.0,63.0,1,0,1,0,1,Other case
3462,4436,Kundapur,,,0.0,56.0,1,0,5,1,1,Other case
3463,4437,Kundapur,2.0,7.0,1.0,50.0,1,0,2,3,1,Other case
3464,4440,Udupi,2.0,7.0,0.0,30.0,1,0,1,0,1,Other case
3465,4441,Udupi,1.0,7.0,1.0,20.0,1,0,2,0,1,Other case
3466,4442,Udupi,1.0,7.0,0.0,44.0,0,1,2,1,0,Accident case
